Tahun,Bulan,Kode Item,total_jumlah,total_harga,jumlah_transaksi,bulan_str,periode,quarter,is_start_year,is_end_year,lag_1,lag_2,lag_3,ma_3,ma_6,diff_1,ratio_lag,Nama Item,Jenis,Satuan
2024,3,KI017,3106,150227200,153,03,2024-03-01,1,0,0,2203.0,2477.0,2671.0,2595.3333333333335,2362.8333333333335,903.0,1.4092558983666061,Le Mineral 1500ml,AMDK,KARTON
2024,4,KI017,2964,143509600,168,04,2024-04-01,2,0,0,3106.0,2203.0,2477.0,2757.6666666666665,2536.5,-142.0,0.9539748953974896,Le Mineral 1500ml,AMDK,KARTON
2024,5,KI017,3873,189950900,210,05,2024-05-01,2,0,0,2964.0,3106.0,2203.0,3314.3333333333335,2882.3333333333335,909.0,1.306239460370995,Le Mineral 1500ml,AMDK,KARTON
2024,6,KI017,4690,227758400,236,06,2024-06-01,2,0,0,3873.0,2964.0,3106.0,3842.3333333333335,3218.8333333333335,817.0,1.2106350025813113,Le Mineral 1500ml,AMDK,KARTON
2024,7,KI017,5166,252275700,246,07,2024-07-01,3,0,0,4690.0,3873.0,2964.0,4576.333333333333,3667.0,476.0,1.1012577275634192,Le Mineral 1500ml,AMDK,KARTON
2024,8,KI017,5754,281462700,263,08,2024-08-01,3,0,0,5166.0,4690.0,3873.0,5203.333333333333,4258.833333333333,588.0,1.113605573833946,Le Mineral 1500ml,AMDK,KARTON
2024,9,KI017,6569,321187400,295,09,2024-09-01,3,0,0,5754.0,5166.0,4690.0,5829.666666666667,4836.0,815.0,1.1414422241529105,Le Mineral 1500ml,AMDK,KARTON
2024,10,KI017,7469,363868400,382,10,2024-10-01,4,0,0,6569.0,5754.0,5166.0,6597.333333333333,5586.833333333333,900.0,1.136834094368341,Le Mineral 1500ml,AMDK,KARTON
2024,11,KI017,5809,283457500,284,11,2024-11-01,4,0,0,7469.0,6569.0,5754.0,6615.666666666667,5909.5,-1660.0,0.7776439089692102,Le Mineral 1500ml,AMDK,KARTON
2024,12,KI017,5298,258748500,254,12,2024-12-01,4,0,1,5809.0,7469.0,6569.0,6192.0,6010.833333333333,-511.0,0.9118760757314974,Le Mineral 1500ml,AMDK,KARTON
2025,1,KI017,6478,315343000,308,01,2025-01-01,1,1,0,5298.0,5809.0,7469.0,5861.666666666667,6229.5,1180.0,1.2224948103415738,Le Mineral 1500ml,AMDK,KARTON
2025,2,KI017,5393,262881000,266,02,2025-02-01,1,0,0,6478.0,5298.0,5809.0,5723.0,6169.333333333333,-1085.0,0.8323815403611668,Le Mineral 1500ml,AMDK,KARTON
2025,3,KI017,5623,273780100,286,03,2025-03-01,1,0,0,5393.0,6478.0,5298.0,5831.333333333333,6011.666666666667,230.0,1.0424545791620319,Le Mineral 1500ml,AMDK,KARTON
2025,4,KI017,6516,317954000,328,04,2025-04-01,2,0,0,5623.0,5393.0,6478.0,5844.0,5852.833333333333,893.0,1.158605974395448,Le Mineral 1500ml,AMDK,KARTON
2022,2,KI019,8603,188119300,135,02,2022-02-01,1,0,0,11174.0,13247.0,12613.0,11008.0,10611.666666666666,-2571.0,0.7698434004474273,Fort 600 ML,AMDK,KARTON
2022,3,KI019,10184,222440800,131,03,2022-03-01,1,0,0,8603.0,11174.0,13247.0,9987.0,11616.666666666666,1581.0,1.1836355183635519,Fort 600 ML,AMDK,KARTON
2022,4,KI019,7926,174695200,102,04,2022-04-01,2,0,0,10184.0,8603.0,11174.0,8904.333333333334,10624.5,-2258.0,0.7782032400589102,Fort 600 ML,AMDK,KARTON
2022,5,KI019,6390,140268900,99,05,2022-05-01,2,0,0,7926.0,10184.0,8603.0,8166.666666666667,9587.333333333334,-1536.0,0.8061057146461461,Fort 600 ML,AMDK,KARTON
2022,6,KI019,6650,146715800,90,06,2022-06-01,2,0,0,6390.0,7926.0,10184.0,6988.666666666667,8487.833333333334,260.0,1.04052573932092,Fort 600 ML,AMDK,KARTON
2022,7,KI019,4918,107931100,87,07,2022-07-01,3,0,0,6650.0,6390.0,7926.0,5986.0,7445.166666666667,-1732.0,0.7394376785445798,Fort 600 ML,AMDK,KARTON
2022,8,KI019,7201,157932000,115,08,2022-08-01,3,0,0,4918.0,6650.0,6390.0,6256.333333333333,7211.5,2283.0,1.4639154299654402,Fort 600 ML,AMDK,KARTON
2022,9,KI019,5349,117277500,100,09,2022-09-01,3,0,0,7201.0,4918.0,6650.0,5822.666666666667,6405.666666666667,-1852.0,0.7427103582338239,Fort 600 ML,AMDK,KARTON
2022,10,KI019,4853,106777000,86,10,2022-10-01,4,0,0,5349.0,7201.0,4918.0,5801.0,5893.5,-496.0,0.9071028037383178,Fort 600 ML,AMDK,KARTON
2022,11,KI019,5180,114177000,99,11,2022-11-01,4,0,0,4853.0,5349.0,7201.0,5127.333333333333,5691.833333333333,327.0,1.0671611042439226,Fort 600 ML,AMDK,KARTON
2022,12,KI019,5663,125096500,109,12,2022-12-01,4,0,1,5180.0,4853.0,5349.0,5232.0,5527.333333333333,483.0,1.0930322331596216,Fort 600 ML,AMDK,KARTON
2023,1,KI019,4846,107843000,86,01,2023-01-01,1,1,0,5663.0,5180.0,4853.0,5229.666666666667,5515.333333333333,-817.0,0.8555790960451978,Fort 600 ML,AMDK,KARTON
2023,2,KI019,3709,82363500,70,02,2023-02-01,1,0,0,4846.0,5663.0,5180.0,4739.333333333333,4933.333333333333,-1137.0,0.765215597276666,Fort 600 ML,AMDK,KARTON
2023,3,KI019,4487,100180500,80,03,2023-03-01,1,0,0,3709.0,4846.0,5663.0,4347.333333333333,4789.666666666667,778.0,1.209433962264151,Fort 600 ML,AMDK,KARTON
2023,4,KI019,3544,78792500,59,04,2023-04-01,2,0,0,4487.0,3709.0,4846.0,3913.3333333333335,4571.5,-943.0,0.7896613190730838,Fort 600 ML,AMDK,KARTON
2023,5,KI019,5186,115534000,80,05,2023-05-01,2,0,0,3544.0,4487.0,3709.0,4405.666666666667,4572.5,1642.0,1.4629055007052185,Fort 600 ML,AMDK,KARTON
2023,6,KI019,3703,83008000,49,06,2023-06-01,2,0,0,5186.0,3544.0,4487.0,4144.333333333333,4245.833333333333,-1483.0,0.7139001349527665,Fort 600 ML,AMDK,KARTON
2023,7,KI019,6529,145819500,82,07,2023-07-01,3,0,0,3703.0,5186.0,3544.0,5139.333333333333,4526.333333333333,2826.0,1.7626889848812095,Fort 600 ML,AMDK,KARTON
2023,8,KI019,4842,108458500,78,08,2023-08-01,3,0,0,6529.0,3703.0,5186.0,5024.666666666667,4715.166666666667,-1687.0,0.741500765696784,Fort 600 ML,AMDK,KARTON
2023,9,KI019,4269,95925000,69,09,2023-09-01,3,0,0,4842.0,6529.0,3703.0,5213.333333333333,4678.833333333333,-573.0,0.881478422465414,Fort 600 ML,AMDK,KARTON
2023,10,KI019,4385,98435500,82,10,2023-10-01,4,0,0,4269.0,4842.0,6529.0,4498.666666666667,4819.0,116.0,1.0269320843091334,Fort 600 ML,AMDK,KARTON
2023,11,KI019,4519,101788000,69,11,2023-11-01,4,0,0,4385.0,4269.0,4842.0,4391.0,4707.833333333333,134.0,1.0303237574099406,Fort 600 ML,AMDK,KARTON
2023,12,KI019,4611,103893500,67,12,2023-12-01,4,0,1,4519.0,4385.0,4269.0,4505.0,4859.166666666667,92.0,1.0201327433628318,Fort 600 ML,AMDK,KARTON
2024,1,KI019,2991,67128500,55,01,2024-01-01,1,1,0,4611.0,4519.0,4385.0,4040.3333333333335,4269.5,-1620.0,0.6485255854293148,Fort 600 ML,AMDK,KARTON
2024,2,KI019,2061,46495500,35,02,2024-02-01,1,0,0,2991.0,4611.0,4519.0,3221.0,3806.0,-930.0,0.6888368983957219,Fort 600 ML,AMDK,KARTON
2024,3,KI019,1903,42977500,35,03,2024-03-01,1,0,0,2061.0,2991.0,4611.0,2318.3333333333335,3411.6666666666665,-158.0,0.922890397672163,Fort 600 ML,AMDK,KARTON
2024,4,KI019,1720,38569000,41,04,2024-04-01,2,0,0,1903.0,2061.0,2991.0,1894.6666666666667,2967.5,-183.0,0.9033613445378151,Fort 600 ML,AMDK,KARTON
2024,5,KI019,1992,45056000,43,05,2024-05-01,2,0,0,1720.0,1903.0,2061.0,1871.6666666666667,2546.3333333333335,272.0,1.1574665891923301,Fort 600 ML,AMDK,KARTON
2024,6,KI019,1984,44849000,54,06,2024-06-01,2,0,0,1992.0,1720.0,1903.0,1898.6666666666667,2108.5,-8.0,0.9954841946813848,Fort 600 ML,AMDK,KARTON
2024,7,KI019,2119,48060000,58,07,2024-07-01,3,0,0,1984.0,1992.0,1720.0,2031.6666666666667,1963.1666666666667,135.0,1.067506297229219,Fort 600 ML,AMDK,KARTON
2024,8,KI019,3060,69060000,86,08,2024-08-01,3,0,0,2119.0,1984.0,1992.0,2387.6666666666665,2129.6666666666665,941.0,1.4433962264150944,Fort 600 ML,AMDK,KARTON
2024,9,KI019,2223,50401500,75,09,2024-09-01,3,0,0,3060.0,2119.0,1984.0,2467.3333333333335,2183.0,-837.0,0.7262332571055211,Fort 600 ML,AMDK,KARTON
2024,10,KI019,3346,75886500,106,10,2024-10-01,4,0,0,2223.0,3060.0,2119.0,2876.3333333333335,2454.0,1123.0,1.504496402877698,Fort 600 ML,AMDK,KARTON
2024,11,KI019,2484,56282500,75,11,2024-11-01,4,0,0,3346.0,2223.0,3060.0,2684.3333333333335,2536.0,-862.0,0.7421571556617866,Fort 600 ML,AMDK,KARTON
2024,12,KI019,2442,55208500,71,12,2024-12-01,4,0,1,2484.0,3346.0,2223.0,2757.3333333333335,2612.3333333333335,-42.0,0.9826961770623742,Fort 600 ML,AMDK,KARTON
2025,1,KI019,2539,57417000,84,01,2025-01-01,1,1,0,2442.0,2484.0,3346.0,2488.3333333333335,2682.3333333333335,97.0,1.0392959476054031,Fort 600 ML,AMDK,KARTON
2025,2,KI019,1970,44602000,65,02,2025-02-01,1,0,0,2539.0,2442.0,2484.0,2317.0,2500.6666666666665,-569.0,0.7755905511811023,Fort 600 ML,AMDK,KARTON
2025,3,KI019,2563,58218700,90,03,2025-03-01,1,0,0,1970.0,2539.0,2442.0,2357.3333333333335,2557.3333333333335,593.0,1.3003551496702181,Fort 600 ML,AMDK,KARTON
2025,4,KI019,4120,93209300,103,04,2025-04-01,2,0,0,2563.0,1970.0,2539.0,2884.3333333333335,2686.3333333333335,1557.0,1.606864274570983,Fort 600 ML,AMDK,KARTON
2022,2,KI023,5167,283052800,210,02,2022-02-01,1,0,0,6665.0,7696.0,8540.0,6509.333333333333,6347.166666666667,-1498.0,0.7751275127512751,Teh Pucuk 350ml,AMDK,KARTON
2022,3,KI023,5101,281130400,197,03,2022-03-01,1,0,0,5167.0,6665.0,7696.0,5644.333333333333,6768.0,-66.0,0.9870356037151703,Teh Pucuk 350ml,AMDK,KARTON
2022,4,KI023,4606,251915000,157,04,2022-04-01,2,0,0,5101.0,5167.0,6665.0,4958.0,6295.833333333333,-495.0,0.9027832222657781,Teh Pucuk 350ml,AMDK,KARTON
2022,5,KI023,3861,212742800,160,05,2022-05-01,2,0,0,4606.0,5101.0,5167.0,4522.666666666667,5516.0,-745.0,0.8380724983720426,Teh Pucuk 350ml,AMDK,KARTON
2022,6,KI023,4300,237204800,185,06,2022-06-01,2,0,0,3861.0,4606.0,5101.0,4255.666666666667,4950.0,439.0,1.1134127395132056,Teh Pucuk 350ml,AMDK,KARTON
2022,7,KI023,4284,236463100,182,07,2022-07-01,3,0,0,4300.0,3861.0,4606.0,4148.333333333333,4553.166666666667,-16.0,0.9960474308300395,Teh Pucuk 350ml,AMDK,KARTON
2022,8,KI023,5456,301388900,220,08,2022-08-01,3,0,0,4284.0,4300.0,3861.0,4680.0,4601.333333333333,1172.0,1.2732788798133021,Teh Pucuk 350ml,AMDK,KARTON
2022,9,KI023,3511,194227800,163,09,2022-09-01,3,0,0,5456.0,4284.0,4300.0,4417.0,4336.333333333333,-1945.0,0.6433938061205791,Teh Pucuk 350ml,AMDK,KARTON
2022,10,KI023,3517,194225700,152,10,2022-10-01,4,0,0,3511.0,5456.0,4284.0,4161.333333333333,4154.833333333333,6.0,1.0014236902050113,Teh Pucuk 350ml,AMDK,KARTON
2022,11,KI023,3735,206491200,166,11,2022-11-01,4,0,0,3517.0,3511.0,5456.0,3587.6666666666665,4133.833333333333,218.0,1.0616827743035815,Teh Pucuk 350ml,AMDK,KARTON
2022,12,KI023,3445,190569200,159,12,2022-12-01,4,0,1,3735.0,3517.0,3511.0,3565.6666666666665,3991.3333333333335,-290.0,0.9221092077087795,Teh Pucuk 350ml,AMDK,KARTON
2023,1,KI023,3418,188681900,139,01,2023-01-01,1,1,0,3445.0,3735.0,3517.0,3532.6666666666665,3847.0,-27.0,0.991874637260592,Teh Pucuk 350ml,AMDK,KARTON
2023,2,KI023,2920,161870800,124,02,2023-02-01,1,0,0,3418.0,3445.0,3735.0,3261.0,3424.3333333333335,-498.0,0.8540508920737058,Teh Pucuk 350ml,AMDK,KARTON
2023,3,KI023,3209,177785100,129,03,2023-03-01,1,0,0,2920.0,3418.0,3445.0,3182.3333333333335,3374.0,289.0,1.0985963711057858,Teh Pucuk 350ml,AMDK,KARTON
2023,4,KI023,2609,143905200,97,04,2023-04-01,2,0,0,3209.0,2920.0,3418.0,2912.6666666666665,3222.6666666666665,-600.0,0.8127725856697819,Teh Pucuk 350ml,AMDK,KARTON
2023,5,KI023,3374,186151600,133,05,2023-05-01,2,0,0,2609.0,3209.0,2920.0,3064.0,3162.5,765.0,1.2927203065134099,Teh Pucuk 350ml,AMDK,KARTON
2023,6,KI023,2663,146897500,87,06,2023-06-01,2,0,0,3374.0,2609.0,3209.0,2882.0,3032.1666666666665,-711.0,0.7890370370370371,Teh Pucuk 350ml,AMDK,KARTON
2023,7,KI023,2648,146502600,90,07,2023-07-01,3,0,0,2663.0,3374.0,2609.0,2895.0,2903.8333333333335,-15.0,0.993993993993994,Teh Pucuk 350ml,AMDK,KARTON
2023,8,KI023,2950,163699800,98,08,2023-08-01,3,0,0,2648.0,2663.0,3374.0,2753.6666666666665,2908.8333333333335,302.0,1.1136277840694602,Teh Pucuk 350ml,AMDK,KARTON
2023,9,KI023,2293,126749900,79,09,2023-09-01,3,0,0,2950.0,2648.0,2663.0,2630.3333333333335,2756.1666666666665,-657.0,0.7770247373771603,Teh Pucuk 350ml,AMDK,KARTON
2023,10,KI023,2574,142062300,94,10,2023-10-01,4,0,0,2293.0,2950.0,2648.0,2605.6666666666665,2750.3333333333335,281.0,1.1220575414123801,Teh Pucuk 350ml,AMDK,KARTON
2023,11,KI023,3265,182570400,131,11,2023-11-01,4,0,0,2574.0,2293.0,2950.0,2710.6666666666665,2732.1666666666665,691.0,1.2679611650485436,Teh Pucuk 350ml,AMDK,KARTON
2023,12,KI023,3203,179229100,121,12,2023-12-01,4,0,1,3265.0,2574.0,2293.0,3014.0,2822.1666666666665,-62.0,0.9807103490508267,Teh Pucuk 350ml,AMDK,KARTON
2024,1,KI023,3357,187966200,127,01,2024-01-01,1,1,0,3203.0,3265.0,2574.0,3275.0,2940.3333333333335,154.0,1.047752808988764,Teh Pucuk 350ml,AMDK,KARTON
2024,2,KI023,2957,166760800,125,02,2024-02-01,1,0,0,3357.0,3203.0,3265.0,3172.3333333333335,2941.5,-400.0,0.8805836807623586,Teh Pucuk 350ml,AMDK,KARTON
2024,3,KI023,3187,181704700,132,03,2024-03-01,1,0,0,2957.0,3357.0,3203.0,3167.0,3090.5,230.0,1.077417173766058,Teh Pucuk 350ml,AMDK,KARTON
2024,4,KI023,3521,201176500,144,04,2024-04-01,2,0,0,3187.0,2957.0,3357.0,3221.6666666666665,3248.3333333333335,334.0,1.1044542032622333,Teh Pucuk 350ml,AMDK,KARTON
2024,5,KI023,4885,278662500,208,05,2024-05-01,2,0,0,3521.0,3187.0,2957.0,3864.3333333333335,3518.3333333333335,1364.0,1.3869960249858035,Teh Pucuk 350ml,AMDK,KARTON
2024,6,KI023,5333,305162700,230,06,2024-06-01,2,0,0,4885.0,3521.0,3187.0,4579.666666666667,3873.3333333333335,448.0,1.0914858780188292,Teh Pucuk 350ml,AMDK,KARTON
2024,7,KI023,5784,331204400,246,07,2024-07-01,3,0,0,5333.0,4885.0,3521.0,5334.0,4277.833333333333,451.0,1.0843644544431945,Teh Pucuk 350ml,AMDK,KARTON
2024,8,KI023,6203,354106000,273,08,2024-08-01,3,0,0,5784.0,5333.0,4885.0,5773.333333333333,4818.833333333333,419.0,1.0722558340535868,Teh Pucuk 350ml,AMDK,KARTON
2024,9,KI023,5632,322602300,274,09,2024-09-01,3,0,0,6203.0,5784.0,5333.0,5873.0,5226.333333333333,-571.0,0.9078014184397163,Teh Pucuk 350ml,AMDK,KARTON
2024,10,KI023,7004,400409700,335,10,2024-10-01,4,0,0,5632.0,6203.0,5784.0,6279.666666666667,5806.833333333333,1372.0,1.243387182673531,Teh Pucuk 350ml,AMDK,KARTON
2024,11,KI023,5411,309733400,241,11,2024-11-01,4,0,0,7004.0,5632.0,6203.0,6015.666666666667,5894.5,-1593.0,0.7724482512491078,Teh Pucuk 350ml,AMDK,KARTON
2024,12,KI023,5096,290417600,223,12,2024-12-01,4,0,1,5411.0,7004.0,5632.0,5837.0,5855.0,-315.0,0.9416112342941612,Teh Pucuk 350ml,AMDK,KARTON
2025,1,KI023,4933,281391700,227,01,2025-01-01,1,1,0,5096.0,5411.0,7004.0,5146.666666666667,5713.166666666667,-163.0,0.9678242103197959,Teh Pucuk 350ml,AMDK,KARTON
2025,2,KI023,4982,285988100,235,02,2025-02-01,1,0,0,4933.0,5096.0,5411.0,5003.666666666667,5509.666666666667,49.0,1.0097284150790433,Teh Pucuk 350ml,AMDK,KARTON
2025,3,KI023,5328,304994900,256,03,2025-03-01,1,0,0,4982.0,4933.0,5096.0,5081.0,5459.0,346.0,1.069235400361228,Teh Pucuk 350ml,AMDK,KARTON
2025,4,KI023,6694,382740600,318,04,2025-04-01,2,0,0,5328.0,4982.0,4933.0,5668.0,5407.333333333333,1366.0,1.256145618314881,Teh Pucuk 350ml,AMDK,KARTON
2022,2,KI024,7961,106923500,168,02,2022-02-01,1,0,0,10066.0,9814.0,7954.0,9280.333333333334,7818.0,-2105.0,0.7908016290851296,Lavida,AMDK,KARTON
2022,3,KI024,7861,105675850,167,03,2022-03-01,1,0,0,7961.0,10066.0,9814.0,8629.333333333334,8666.333333333334,-100.0,0.9873147450389349,Lavida,AMDK,KARTON
2022,4,KI024,5424,73035400,107,04,2022-04-01,2,0,0,7861.0,7961.0,10066.0,7082.0,8180.0,-2437.0,0.6899007886034088,Lavida,AMDK,KARTON
2022,5,KI024,6801,91664500,109,05,2022-05-01,2,0,0,5424.0,7861.0,7961.0,6695.333333333333,7987.833333333333,1377.0,1.2536405529953918,Lavida,AMDK,KARTON
2022,6,KI024,7396,99877300,138,06,2022-06-01,2,0,0,6801.0,5424.0,7861.0,6540.333333333333,7584.833333333333,595.0,1.0873272566892092,Lavida,AMDK,KARTON
2022,7,KI024,6812,91988850,140,07,2022-07-01,3,0,0,7396.0,6801.0,5424.0,7003.0,7042.5,-584.0,0.9209138840070299,Lavida,AMDK,KARTON
2022,8,KI024,7180,96844000,172,08,2022-08-01,3,0,0,6812.0,7396.0,6801.0,7129.333333333333,6912.333333333333,368.0,1.0538676060472625,Lavida,AMDK,KARTON
2022,9,KI024,5658,76420200,164,09,2022-09-01,3,0,0,7180.0,6812.0,7396.0,6550.0,6545.166666666667,-1522.0,0.7879125469990252,Lavida,AMDK,KARTON
2022,10,KI024,5940,80125950,161,10,2022-10-01,4,0,0,5658.0,7180.0,6812.0,6259.333333333333,6631.166666666667,282.0,1.0496554161512635,Lavida,AMDK,KARTON
2022,11,KI024,7327,98942500,173,11,2022-11-01,4,0,0,5940.0,5658.0,7180.0,6308.333333333333,6718.833333333333,1387.0,1.2332940582393537,Lavida,AMDK,KARTON
2022,12,KI024,6948,93864700,174,12,2022-12-01,4,0,1,7327.0,5940.0,5658.0,6738.333333333333,6644.166666666667,-379.0,0.9481441048034934,Lavida,AMDK,KARTON
2023,1,KI024,6284,84915400,117,01,2023-01-01,1,1,0,6948.0,7327.0,5940.0,6853.0,6556.166666666667,-664.0,0.90430277737804,Lavida,AMDK,KARTON
2023,2,KI024,5873,79408250,105,02,2023-02-01,1,0,0,6284.0,6948.0,7327.0,6368.333333333333,6338.333333333333,-411.0,0.9344470962609387,Lavida,AMDK,KARTON
2023,3,KI024,5799,78494450,114,03,2023-03-01,1,0,0,5873.0,6284.0,6948.0,5985.333333333333,6361.833333333333,-74.0,0.9872318692543411,Lavida,AMDK,KARTON
2023,4,KI024,4129,55811550,88,04,2023-04-01,2,0,0,5799.0,5873.0,6284.0,5267.0,6060.0,-1670.0,0.7118965517241379,Lavida,AMDK,KARTON
2023,5,KI024,5652,76456500,125,05,2023-05-01,2,0,0,4129.0,5799.0,5873.0,5193.333333333333,5780.833333333333,1523.0,1.3685230024213075,Lavida,AMDK,KARTON
2023,6,KI024,3907,52809450,85,06,2023-06-01,2,0,0,5652.0,4129.0,5799.0,4562.666666666667,5274.0,-1745.0,0.6911374491420484,Lavida,AMDK,KARTON
2023,7,KI024,4560,61631900,108,07,2023-07-01,3,0,0,3907.0,5652.0,4129.0,4706.333333333333,4986.666666666667,653.0,1.1668372569089047,Lavida,AMDK,KARTON
2023,8,KI024,5741,77132050,127,08,2023-08-01,3,0,0,4560.0,3907.0,5652.0,4736.0,4964.666666666667,1181.0,1.2587151940363954,Lavida,AMDK,KARTON
2023,9,KI024,5599,75176100,118,09,2023-09-01,3,0,0,5741.0,4560.0,3907.0,5300.0,4931.333333333333,-142.0,0.975095785440613,Lavida,AMDK,KARTON
2023,10,KI024,7944,106363250,150,10,2023-10-01,4,0,0,5599.0,5741.0,4560.0,6428.0,5567.166666666667,2345.0,1.4185714285714286,Lavida,AMDK,KARTON
2023,11,KI024,5929,80302350,140,11,2023-11-01,4,0,0,7944.0,5599.0,5741.0,6490.666666666667,5613.333333333333,-2015.0,0.7462555066079295,Lavida,AMDK,KARTON
2023,12,KI024,6112,82720500,135,12,2023-12-01,4,0,1,5929.0,7944.0,5599.0,6661.666666666667,5980.833333333333,183.0,1.0306913996627318,Lavida,AMDK,KARTON
2024,1,KI024,8180,110480250,169,01,2024-01-01,1,1,0,6112.0,5929.0,7944.0,6740.333333333333,6584.166666666667,2068.0,1.3381318501554065,Lavida,AMDK,KARTON
2024,2,KI024,7580,102521150,148,02,2024-02-01,1,0,0,8180.0,6112.0,5929.0,7290.666666666667,6890.666666666667,-600.0,0.9265370981542599,Lavida,AMDK,KARTON
2024,3,KI024,8885,120253400,128,03,2024-03-01,1,0,0,7580.0,8180.0,6112.0,8215.0,7438.333333333333,1305.0,1.1720089697929033,Lavida,AMDK,KARTON
2024,4,KI024,10319,139692200,140,04,2024-04-01,2,0,0,8885.0,7580.0,8180.0,8928.0,7834.166666666667,1434.0,1.1612649110961062,Lavida,AMDK,KARTON
2024,5,KI024,12496,169311200,168,05,2024-05-01,2,0,0,10319.0,8885.0,7580.0,10566.666666666666,8928.666666666666,2177.0,1.2108527131782947,Lavida,AMDK,KARTON
2024,6,KI024,14731,198885050,186,06,2024-06-01,2,0,0,12496.0,10319.0,8885.0,12515.333333333334,10365.166666666666,2235.0,1.1787629030967433,Lavida,AMDK,KARTON
2024,7,KI024,13129,177120100,165,07,2024-07-01,3,0,0,14731.0,12496.0,10319.0,13452.0,11190.0,-1602.0,0.8911892478957372,Lavida,AMDK,KARTON
2024,8,KI024,17745,239994600,197,08,2024-08-01,3,0,0,13129.0,14731.0,12496.0,15201.666666666666,12884.166666666666,4616.0,1.3514851485148516,Lavida,AMDK,KARTON
2024,9,KI024,17609,237835950,200,09,2024-09-01,3,0,0,17745.0,13129.0,14731.0,16161.0,14338.166666666666,-136.0,0.9922799504113603,Lavida,AMDK,KARTON
2024,10,KI024,20507,277468550,266,10,2024-10-01,4,0,0,17609.0,17745.0,13129.0,18620.333333333332,16036.166666666666,2898.0,1.1645088018171494,Lavida,AMDK,KARTON
2024,11,KI024,15271,206668350,199,11,2024-11-01,4,0,0,20507.0,17609.0,17745.0,17795.666666666668,16498.666666666668,-5236.0,0.7446362395162863,Lavida,AMDK,KARTON
2024,12,KI024,14117,190726000,181,12,2024-12-01,4,0,1,15271.0,20507.0,17609.0,16631.666666666668,16396.333333333332,-1154.0,0.9243713986380304,Lavida,AMDK,KARTON
2025,1,KI024,14966,202152250,186,01,2025-01-01,1,1,0,14117.0,15271.0,20507.0,14784.666666666666,16702.5,849.0,1.0600651650375408,Lavida,AMDK,KARTON
2025,2,KI024,11203,151655900,161,02,2025-02-01,1,0,0,14966.0,14117.0,15271.0,13428.666666666666,15612.166666666666,-3763.0,0.7485133961381707,Lavida,AMDK,KARTON
2025,3,KI024,16312,218974650,192,03,2025-03-01,1,0,0,11203.0,14966.0,14117.0,14160.333333333334,15396.0,5109.0,1.455908604069975,Lavida,AMDK,KARTON
2025,4,KI024,14885,200909800,214,04,2025-04-01,2,0,0,16312.0,11203.0,14966.0,14133.333333333334,14459.0,-1427.0,0.9124624532581377,Lavida,AMDK,KARTON
2022,2,KI027,3647,133380520,211,02,2022-02-01,1,0,0,6020.0,5139.0,5165.0,4935.333333333333,4709.166666666667,-2373.0,0.6057133366550407,Mizone,AMDK,KARTON
2022,3,KI027,3507,127561310,217,03,2022-03-01,1,0,0,3647.0,6020.0,5139.0,4391.333333333333,4978.333333333333,-140.0,0.9613486842105263,Mizone,AMDK,KARTON
2022,4,KI027,2770,101558670,157,04,2022-04-01,2,0,0,3507.0,3647.0,6020.0,3308.0,4374.666666666667,-737.0,0.7896237172177879,Mizone,AMDK,KARTON
2022,5,KI027,2295,84390590,150,05,2022-05-01,2,0,0,2770.0,3507.0,3647.0,2857.3333333333335,3896.3333333333335,-475.0,0.8282208588957055,Mizone,AMDK,KARTON
2022,6,KI027,2571,94281630,161,06,2022-06-01,2,0,0,2295.0,2770.0,3507.0,2545.3333333333335,3468.3333333333335,276.0,1.119773519163763,Mizone,AMDK,KARTON
2022,7,KI027,2532,93317870,169,07,2022-07-01,3,0,0,2571.0,2295.0,2770.0,2466.0,2887.0,-39.0,0.9844479004665629,Mizone,AMDK,KARTON
2022,8,KI027,3201,117851810,226,08,2022-08-01,3,0,0,2532.0,2571.0,2295.0,2768.0,2812.6666666666665,669.0,1.2637189103829451,Mizone,AMDK,KARTON
2022,9,KI027,2973,109667770,189,09,2022-09-01,3,0,0,3201.0,2532.0,2571.0,2902.0,2723.6666666666665,-228.0,0.9284821986258588,Mizone,AMDK,KARTON
2022,10,KI027,2390,88358880,184,10,2022-10-01,4,0,0,2973.0,3201.0,2532.0,2854.6666666666665,2660.3333333333335,-583.0,0.8036314727639543,Mizone,AMDK,KARTON
2022,11,KI027,2900,107438610,209,11,2022-11-01,4,0,0,2390.0,2973.0,3201.0,2754.3333333333335,2761.1666666666665,510.0,1.2128816394813886,Mizone,AMDK,KARTON
2022,12,KI027,2587,95813190,217,12,2022-12-01,4,0,1,2900.0,2390.0,2973.0,2625.6666666666665,2763.8333333333335,-313.0,0.8917614615649776,Mizone,AMDK,KARTON
2023,1,KI027,2523,93816120,182,01,2023-01-01,1,1,0,2587.0,2900.0,2390.0,2670.0,2762.3333333333335,-64.0,0.9748840803709428,Mizone,AMDK,KARTON
2023,2,KI027,1788,66576920,132,02,2023-02-01,1,0,0,2523.0,2587.0,2900.0,2299.3333333333335,2526.8333333333335,-735.0,0.7083993660855784,Mizone,AMDK,KARTON
2023,3,KI027,1734,65181160,147,03,2023-03-01,1,0,0,1788.0,2523.0,2587.0,2015.0,2320.3333333333335,-54.0,0.9692565679150363,Mizone,AMDK,KARTON
